url,relations,start_date_to,start_date_from,start_date_sort,comments,alternative_names,external_links,review,start,name,set_num,volume,sb_text_number,pp_kdsb,num_folios,signature_letter,signature_number,drepung_number,provenance,zotero_ref,tibschol_ref,availability,dimension,item_description
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5332/,"[{'id': 1672, 'label': ""rgyud sde'i spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa (5333) has as an instance rgyud sde spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa (5332)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5333/', 'label': ""rgyud sde'i spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa (5333)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5332/', 'label': ""rgyud sde spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa (5332)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Block print printed by the Sa skya master A pad mchog, kept by mKhan po 'Jam blo (/'Jam blo mchog) ([2PUVZG5F]: 46: dpal sa skya'i mkhan po a pad mchog nas par skrun mdzad pa rgyud sde'i spyi'i rnam par gzhag pa 'thad ldan lung gi rgyan gyis spars pa ldeb 39 can zhig mkhan po 'jam blo nas mkho 'don gnang ba gnyis bka' gdams gsung 'bum phyogs sgrig glegs bam go gcig pa'i nang du bsgrigs yod |).","rgyud sde spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa (cover page)
rgyud sde spyi yi rnam par bzhag pa'i don 'thad ldan lung gi rgyan spras (closing verse)",https://purl.bdrc.io/resource/MW4PD3076_D31368,True,,rgyud sde spyi'i rnam par bzhag pa 'thad ldan lung gi rgyan gyis spras pa,Set 4,91,2,215-291,39,,,,mkhan po 'jam blo,,4_091_02,available,,"Script: dbu can (block print), with some glosses in smaller dbu can script (part of the block print).
Proofread (gcig zhus).
Volume letter: ka."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7645/,"[{'id': 6375, 'label': 'rig gnas kun shes nas bdag med grub pa (7644) has as an instance rig gnas kun shes nas bdag med grub pa (7645)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7644/', 'label': 'rig gnas kun shes nas bdag med grub pa (7644)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7645/', 'label': 'rig gnas kun shes nas bdag med grub pa (7645)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",1666-12-31,1666-01-01,1666-07-02,Mentioned in [KM47ZZDJ] as being part of the holdings of the Cultural Palace of Nationalities in Beijing.,,,False,1666,rig gnas kun shes nas bdag med grub pa,,,,,11,,,,CPN 4330(9),,,non-accessible,,dGa' ldan phun tshogs gling xylograph of 1666.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4766/,"[{'id': 1417, 'label': ""rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (4767) has as an instance rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (4766)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4767/', 'label': ""rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (4767)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4766/', 'label': ""rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (4766)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,"rig pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (incipit)
byang chub sems dpa' dz+nyA na shri'i rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od (cover page, catalogue)",https://purl.bdrc.io/resource/MW1PD89084_D02E54,True,,rigs pa'i snying po de kho na nyid bsdus pa gsal byed nyi ma'i 'od,Set 2,44,4,217-247,16,zha,2,16314,'bras spungs gnas bcu lha khang,,2_044_04,available,65 x 9.5,"Script: dpe tshugs.
Features a large Hetucakra table on the right side of 11b, with annotations on the bottom and right side.
On fol. 1b, two miniatures on the left (Mañjuśrī with sword and book) and right (lama with debating gesture) of the text."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4442/,"[{'id': 2458, 'label': ""rigs thigs 'grel pa'i don bsdus (2) (6119) has source rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6119/', 'label': ""rigs thigs 'grel pa'i don bsdus (2) (6119)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4442/', 'label': ""rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1268, 'label': ""rigs thigs 'grel pa'i don bsdus (4443) has as an instance rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4443/', 'label': ""rigs thigs 'grel pa'i don bsdus (4443)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4442/', 'label': ""rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Manuscript formerly preserved in gNas bcu lha khang, then relocated to rGyal rtse dpal 'khor chos sde ([S635TW6P]: 47).","mtshan nyid kyi chos (cover page)
bam po lnga pa'i bshad pa (colophon)","https://purl.bdrc.io/resource/MW1PD89051_925F97
https://purl.bdrc.io/resource/MW3CN3014_8E11A6",True,,rigs thigs 'grel pa'i don bsdus (1),Set 1,1,12,369-409,21,zha,21,16371,"'bras spungs gnas bcu lha khang
rgyal rtse dpal 'khor chos sde",[PLYTWAVE],1_001_12,available,64.5 x 9.8,"Script: 'bru tsha.
Lines per folio: 8; 5 on fol. 21a.
Numbering of folios in letters on the recto.
Folio number on cover page: gcig.
Folio number on last folio: nyes gcig bzhugs so.
Some interlinear notes, long insertion/gloss on fol. 1b7.
Orthography: 
- Palatalization of m (e.g., myi, myed)
- Particle pa/ba takes the form ba after final –n and pa after final –ng and final -l
- Particle kyi/gyi/gi takes the form kyi after final –n and final -l
- Particle tu/du takes the form du after final –b and final -g
- Bindu for final -m
- Reverse i (e.g. at the end of 1b7)
- lastsogs pa, la rtsogs pa and lasogs pa for la sogs pa
- the tsom for the tshom
- bstan chos for bstan bcos
- log par rtogs pa for log par rtog pa
- Superabundant ’a rjes ’jug (e.g., mtho’ ris, dpe’)
- Additional b- prefix (e.g., bsgrub byed)
- A few abbreviations (e.g., for thabs su, sems can and with final particles)
- Alternative prefix ’a- for m- (e.g., ’jug bsdu for mjug bsdu)
- Use of numerals for numbers"
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6119/,"[{'id': 2458, 'label': ""rigs thigs 'grel pa'i don bsdus (2) (6119) has source rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6119/', 'label': ""rigs thigs 'grel pa'i don bsdus (2) (6119)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4442/', 'label': ""rigs thigs 'grel pa'i don bsdus (1) (4442)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 2457, 'label': ""rigs thigs 'grel pa'i don bsdus (4443) has as an instance rigs thigs 'grel pa'i don bsdus (2) (6119)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4443/', 'label': ""rigs thigs 'grel pa'i don bsdus (4443)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6119/', 'label': ""rigs thigs 'grel pa'i don bsdus (2) (6119)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",2009-12-31,2009-01-01,2009-07-02,Typeset edition in dbu can.,,,True,2009,rigs thigs 'grel pa'i don bsdus (2),,,,,,,,,,[ZPWUC2AX],,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5094/,"[{'id': 2125, 'label': 'ri khrod lo ma can gyi sgrub thabs (5094) written at snar thang (4411)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5094/', 'label': 'ri khrod lo ma can gyi sgrub thabs (5094)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.place/4411/', 'label': 'snar thang (4411)', 'content_type_key': 'apis_ontology.place', 'content_type_name': 'place'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex61092024-11-0513-12-53', 'support_notes': '""snar thang"" could also be the place the teaching was given to ""ze\'u"".', 'confidence': 'Uncertain', 'start': None, 'end': None}, {'id': 1563, 'label': 'ri khrod lo ma can gyi sgrub thabs (5095) has as an instance ri khrod lo ma can gyi sgrub thabs (5094)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5095/', 'label': 'ri khrod lo ma can gyi sgrub thabs (5095)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5094/', 'label': 'ri khrod lo ma can gyi sgrub thabs (5094)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Same manuscript 2_056_06, pp. 33-34.
In addition to the work (ID:5095) by Ral gri (ID:4006), the manuscript contains the Tibetan translation of the Parṇaśabarīsādhana (D3360).",,"https://purl.bdrc.io/resource/MW1PD153536_833559
https://purl.bdrc.io/resource/MW1PD89084_D4DDB3",False,,ri khrod lo ma can gyi sgrub thabs,Set 3,61,9,161-162,1,la,550,19645,'bras spungs gnas bcu lha khang,,"2_056_06
3_061_09",available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5466/,"[{'id': 1734, 'label': ""rin chen phreng ba'i grub mtha' rnam pa dgu yi rim pa (5467) has as an instance rin chen phreng ba'i grub mtha' rnam pa dgu yi rim pa (5466)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5467/', 'label': ""rin chen phreng ba'i grub mtha' rnam pa dgu yi rim pa (5467)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5466/', 'label': ""rin chen phreng ba'i grub mtha' rnam pa dgu yi rim pa (5466)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"[8H6M69W4] does not list any item with signature ""phyi la 248"" between ""phyi la 247"" and ""phyi la 249.""",,https://purl.bdrc.io/resource/MW4PD3076_D49020,False,,rin chen phreng ba'i grub mtha' rnam pa dgu yi rim pa,Set 4,112,2,95-134,20,la,248,,,,4_112_02,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4465/,"[{'id': 1278, 'label': 'rin po che phreng ba lnga bcu pa (4466) has as an instance rin po che phreng ba lnga bcu pa (4465)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4466/', 'label': 'rin po che phreng ba lnga bcu pa (4466)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4465/', 'label': 'rin po che phreng ba lnga bcu pa (4465)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"The [8H6M69W4] reports the author as ""hA shang mahA ya na.""","rin po che'i phreng ba lnga bcu pa (upper margin of fol. 1, colophon)",https://purl.bdrc.io/resource/MW1PD89051_065E98,True,,rin po che phreng ba lnga bcu pa,Set 1,4,1,3-6,2,la,360,18815,'bras spungs gnas bcu lha khang,,1_004_01,available,61.5 x 10,"Script: dpe tshugs.
Orthography:
- Palatalization of m (e.g., myin) (not systematic)
- Alternance of prefix: ’a- for m- (e.g. 'thun for mthun)
- Particle tu/du takes the form tu after final n (e.g., kun tu, shin tu)
- Particle gyis/kyis takes the form kyis after final n (e.g., kun kyis)"
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5862/,"[{'id': 1898, 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963) has source rje btsun seng ge sgra'i man ngag (1) (5862)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4963/', 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5862/', 'label': ""rje btsun seng ge sgra'i man ngag (1) (5862)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex55102024-09-3016-41-552', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1897, 'label': ""rje btsun seng ge sgra'i man ngag (4964) has as an instance rje btsun seng ge sgra'i man ngag (1) (5862)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4964/', 'label': ""rje btsun seng ge sgra'i man ngag (4964)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5862/', 'label': ""rje btsun seng ge sgra'i man ngag (1) (5862)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Instance from which instance (ID:4963) was copied, referred to as ""phyag dpe"" in the annotation on that instance.",,,True,,rje btsun seng ge sgra'i man ngag (1),,,,,,,,,,,,lost,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4963/,"[{'id': 1898, 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963) has source rje btsun seng ge sgra'i man ngag (1) (5862)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4963/', 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5862/', 'label': ""rje btsun seng ge sgra'i man ngag (1) (5862)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex55102024-09-3016-41-552', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 4330, 'label': ""ze'u grags pa shes rab (4065) scribe of rje btsun seng ge sgra'i man ngag (2) (4963)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/4065/', 'label': ""ze'u grags pa shes rab (4065)"", 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4963/', 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex55102024-09-3016-41-552', 'support_notes': '', 'confidence': 'Uncertain', 'start': None, 'end': None}, {'id': 1504, 'label': ""rje btsun seng ge sgra'i man ngag (4964) has as an instance rje btsun seng ge sgra'i man ngag (2) (4963)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4964/', 'label': ""rje btsun seng ge sgra'i man ngag (4964)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4963/', 'label': ""rje btsun seng ge sgra'i man ngag (2) (4963)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,"rje btsun seng ge sgra'i man ngag (incipit, colophon)",https://purl.bdrc.io/resource/MW1PD89084_886FFC,True,,rje btsun seng ge sgra'i man ngag (2),Set 2,55,10,427-428,1,ma,926,12485,'bras spungs gnas bcu lha khang,,2_055_10,available,34 x 6.5,"Signature written in the left margin.
Script: 'bru tsha."
